cloud,instance,compute,compute_label,plan,vcpu,memory,baserate,dburate,hourrate,selector,region,storage
AWS,r6id.large,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,2,16,0.36,0.510,0.1836,r6id.large | 2CPUs | 16GB | 0.51DBU/hr | $0.1836/hr,,
AWS,r6id.large,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,2,16,0.20,0.510,0.1020,r6id.large | 2CPUs | 16GB | 0.51DBU/hr | $0.102/hr,,
AWS,r6id.large,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,2,16,0.20,0.510,0.1020,r6id.large | 2CPUs | 16GB | 0.51DBU/hr | $0.102/hr,,
AWS,r6id.large,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,2,16,0.20,0.510,0.1020,r6id.large | 2CPUs | 16GB | 0.51DBU/hr | $0.102/hr,,
AWS,r6id.large,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,2,16,0.25,0.510,0.1275,r6id.large | 2CPUs | 16GB | 0.51DBU/hr | $0.1275/hr,,
AWS,r6id.large,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,2,16,0.25,0.510,0.1275,r6id.large | 2CPUs | 16GB | 0.51DBU/hr | $0.1275/hr,,
AWS,r6id.large,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,2,16,0.25,0.510,0.1275,r6id.large | 2CPUs | 16GB | 0.51DBU/hr | $0.1275/hr,,
AWS,r6id.large,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,2,16,0.10,0.510,0.0510,r6id.large | 2CPUs | 16GB | 0.51DBU/hr | $0.051/hr,,
AWS,r6id.large,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,2,16,0.15,0.510,0.0765,r6id.large | 2CPUs | 16GB | 0.51DBU/hr | $0.0765/hr,,
AWS,r6id.large,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,2,16,0.20,0.510,0.1020,r6id.large | 2CPUs | 16GB | 0.51DBU/hr | $0.102/hr,,
AWS,r6id.large,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,2,16,0.07,0.510,0.0357,r6id.large | 2CPUs | 16GB | 0.51DBU/hr | $0.0357/hr,,
AWS,r6id.large,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,2,16,0.10,0.510,0.0510,r6id.large | 2CPUs | 16GB | 0.51DBU/hr | $0.051/hr,,
AWS,r6id.large,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,2,16,0.13,0.510,0.0663,r6id.large | 2CPUs | 16GB | 0.51DBU/hr | $0.0663/hr,,
AWS,r6id.large (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.40/DBU),Standard,2,16,0.40,1.020,0.4080,r6id.large (Photon) | 2CPUs | 16GB | 1.02DBU/hr | $0.408/hr,,
AWS,r6id.large (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.55/DBU),Premium,2,16,0.55,1.020,0.5610,r6id.large (Photon) | 2CPUs | 16GB | 1.02DBU/hr | $0.561/hr,,
AWS,r6id.large (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.65/DBU),Enterprise,2,16,0.65,1.020,0.6630,r6id.large (Photon) | 2CPUs | 16GB | 1.02DBU/hr | $0.663/hr,,
AWS,r6id.large (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Standard,2,16,0.36,1.479,0.5324,r6id.large (Photon) | 2CPUs | 16GB | 1.479DBU/hr | $0.53244/hr,,
AWS,r6id.large (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Premium,2,16,0.36,1.479,0.5324,r6id.large (Photon) | 2CPUs | 16GB | 1.479DBU/hr | $0.53244/hr,,
AWS,r6id.large (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Enterprise,2,16,0.36,1.479,0.5324,r6id.large (Photon) | 2CPUs | 16GB | 1.479DBU/hr | $0.53244/hr,,
AWS,r6id.large (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Standard,2,16,0.20,1.479,0.2958,r6id.large (Photon) | 2CPUs | 16GB | 1.479DBU/hr | $0.2958/hr,,
AWS,r6id.large (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Standard,2,16,0.25,1.479,0.3698,r6id.large (Photon) | 2CPUs | 16GB | 1.479DBU/hr | $0.36975/hr,,
AWS,r6id.large (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Premium,2,16,0.20,1.479,0.2958,r6id.large (Photon) | 2CPUs | 16GB | 1.479DBU/hr | $0.2958/hr,,
AWS,r6id.large (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Premium,2,16,0.25,1.479,0.3698,r6id.large (Photon) | 2CPUs | 16GB | 1.479DBU/hr | $0.36975/hr,,
AWS,r6id.large (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Enterprise,2,16,0.20,1.479,0.2958,r6id.large (Photon) | 2CPUs | 16GB | 1.479DBU/hr | $0.2958/hr,,
AWS,r6id.large (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Enterprise,2,16,0.25,1.479,0.3698,r6id.large (Photon) | 2CPUs | 16GB | 1.479DBU/hr | $0.36975/hr,,
AWS,r6id.large (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.10/DBU),Standard,2,16,0.10,1.479,0.1479,r6id.large (Photon) | 2CPUs | 16GB | 1.479DBU/hr | $0.1479/hr,,
AWS,r6id.large (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.15/DBU),Premium,2,16,0.15,1.479,0.2219,r6id.large (Photon) | 2CPUs | 16GB | 1.479DBU/hr | $0.22185/hr,,
AWS,r6id.large (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.20/DBU),Enterprise,2,16,0.20,1.479,0.2958,r6id.large (Photon) | 2CPUs | 16GB | 1.479DBU/hr | $0.2958/hr,,
AWS,r6id.xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,4,32,0.40,1.020,0.4080,r6id.xlarge | 4CPUs | 32GB | 1.02DBU/hr | $0.408/hr,,
AWS,r6id.xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,4,32,0.55,1.020,0.5610,r6id.xlarge | 4CPUs | 32GB | 1.02DBU/hr | $0.561/hr,,
AWS,r6id.xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,4,32,0.65,1.020,0.6630,r6id.xlarge | 4CPUs | 32GB | 1.02DBU/hr | $0.663/hr,,
AWS,r6id.xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,4,32,0.36,1.020,0.3672,r6id.xlarge | 4CPUs | 32GB | 1.02DBU/hr | $0.3672/hr,,
AWS,r6id.xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,4,32,0.36,1.020,0.3672,r6id.xlarge | 4CPUs | 32GB | 1.02DBU/hr | $0.3672/hr,,
AWS,r6id.xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,4,32,0.36,1.020,0.3672,r6id.xlarge | 4CPUs | 32GB | 1.02DBU/hr | $0.3672/hr,,
AWS,r6id.xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,4,32,0.20,1.020,0.2040,r6id.xlarge | 4CPUs | 32GB | 1.02DBU/hr | $0.204/hr,,
AWS,r6id.xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,4,32,0.20,1.020,0.2040,r6id.xlarge | 4CPUs | 32GB | 1.02DBU/hr | $0.204/hr,,
AWS,r6id.xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,4,32,0.20,1.020,0.2040,r6id.xlarge | 4CPUs | 32GB | 1.02DBU/hr | $0.204/hr,,
AWS,r6id.xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,4,32,0.25,1.020,0.2550,r6id.xlarge | 4CPUs | 32GB | 1.02DBU/hr | $0.255/hr,,
AWS,r6id.xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,4,32,0.25,1.020,0.2550,r6id.xlarge | 4CPUs | 32GB | 1.02DBU/hr | $0.255/hr,,
AWS,r6id.xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,4,32,0.25,1.020,0.2550,r6id.xlarge | 4CPUs | 32GB | 1.02DBU/hr | $0.255/hr,,
AWS,r6id.xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,4,32,0.10,1.020,0.1020,r6id.xlarge | 4CPUs | 32GB | 1.02DBU/hr | $0.102/hr,,
AWS,r6id.xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,4,32,0.15,1.020,0.1530,r6id.xlarge | 4CPUs | 32GB | 1.02DBU/hr | $0.153/hr,,
AWS,r6id.xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,4,32,0.20,1.020,0.2040,r6id.xlarge | 4CPUs | 32GB | 1.02DBU/hr | $0.204/hr,,
AWS,r6id.xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,4,32,0.07,1.020,0.0714,r6id.xlarge | 4CPUs | 32GB | 1.02DBU/hr | $0.0714/hr,,
AWS,r6id.xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,4,32,0.10,1.020,0.1020,r6id.xlarge | 4CPUs | 32GB | 1.02DBU/hr | $0.102/hr,,
AWS,r6id.xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,4,32,0.13,1.020,0.1326,r6id.xlarge | 4CPUs | 32GB | 1.02DBU/hr | $0.1326/hr,,
AWS,r6id.xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.40/DBU),Standard,4,32,0.40,2.040,0.8160,r6id.xlarge (Photon) | 4CPUs | 32GB | 2.04DBU/hr | $0.816/hr,,
AWS,r6id.xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.55/DBU),Premium,4,32,0.55,2.040,1.1220,r6id.xlarge (Photon) | 4CPUs | 32GB | 2.04DBU/hr | $1.122/hr,,
AWS,r6id.xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.65/DBU),Enterprise,4,32,0.65,2.040,1.3260,r6id.xlarge (Photon) | 4CPUs | 32GB | 2.04DBU/hr | $1.326/hr,,
AWS,r6id.xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Standard,4,32,0.36,2.958,1.0649,r6id.xlarge (Photon) | 4CPUs | 32GB | 2.958DBU/hr | $1.06488/hr,,
AWS,r6id.xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Premium,4,32,0.36,2.958,1.0649,r6id.xlarge (Photon) | 4CPUs | 32GB | 2.958DBU/hr | $1.06488/hr,,
AWS,r6id.xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Enterprise,4,32,0.36,2.958,1.0649,r6id.xlarge (Photon) | 4CPUs | 32GB | 2.958DBU/hr | $1.06488/hr,,
AWS,r6id.xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Standard,4,32,0.20,2.958,0.5916,r6id.xlarge (Photon) | 4CPUs | 32GB | 2.958DBU/hr | $0.5916/hr,,
AWS,r6id.xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Standard,4,32,0.25,2.958,0.7395,r6id.xlarge (Photon) | 4CPUs | 32GB | 2.958DBU/hr | $0.7395/hr,,
AWS,r6id.xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Premium,4,32,0.20,2.958,0.5916,r6id.xlarge (Photon) | 4CPUs | 32GB | 2.958DBU/hr | $0.5916/hr,,
AWS,r6id.xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Premium,4,32,0.25,2.958,0.7395,r6id.xlarge (Photon) | 4CPUs | 32GB | 2.958DBU/hr | $0.7395/hr,,
AWS,r6id.xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Enterprise,4,32,0.20,2.958,0.5916,r6id.xlarge (Photon) | 4CPUs | 32GB | 2.958DBU/hr | $0.5916/hr,,
AWS,r6id.xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Enterprise,4,32,0.25,2.958,0.7395,r6id.xlarge (Photon) | 4CPUs | 32GB | 2.958DBU/hr | $0.7395/hr,,
AWS,r6id.xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.10/DBU),Standard,4,32,0.10,2.958,0.2958,r6id.xlarge (Photon) | 4CPUs | 32GB | 2.958DBU/hr | $0.2958/hr,,
AWS,r6id.xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.15/DBU),Premium,4,32,0.15,2.958,0.4437,r6id.xlarge (Photon) | 4CPUs | 32GB | 2.958DBU/hr | $0.4437/hr,,
AWS,r6id.xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.20/DBU),Enterprise,4,32,0.20,2.958,0.5916,r6id.xlarge (Photon) | 4CPUs | 32GB | 2.958DBU/hr | $0.5916/hr,,
AWS,r6idn.12xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,48,384,0.40,12.240,4.8960,r6idn.12xlarge | 48CPUs | 384GB | 12.24DBU/hr | $4.896/hr,,
AWS,r6idn.12xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,48,384,0.55,12.240,6.7320,r6idn.12xlarge | 48CPUs | 384GB | 12.24DBU/hr | $6.732/hr,,
AWS,r6idn.12xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,48,384,0.65,12.240,7.9560,r6idn.12xlarge | 48CPUs | 384GB | 12.24DBU/hr | $7.956/hr,,
AWS,r6idn.12xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,48,384,0.36,12.240,4.4064,r6idn.12xlarge | 48CPUs | 384GB | 12.24DBU/hr | $4.4064/hr,,
AWS,r6idn.12xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,48,384,0.36,12.240,4.4064,r6idn.12xlarge | 48CPUs | 384GB | 12.24DBU/hr | $4.4064/hr,,
AWS,r6idn.12xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,48,384,0.36,12.240,4.4064,r6idn.12xlarge | 48CPUs | 384GB | 12.24DBU/hr | $4.4064/hr,,
AWS,r6idn.12xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,48,384,0.20,12.240,2.4480,r6idn.12xlarge | 48CPUs | 384GB | 12.24DBU/hr | $2.448/hr,,
AWS,r6idn.12xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,48,384,0.20,12.240,2.4480,r6idn.12xlarge | 48CPUs | 384GB | 12.24DBU/hr | $2.448/hr,,
AWS,r6idn.12xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,48,384,0.20,12.240,2.4480,r6idn.12xlarge | 48CPUs | 384GB | 12.24DBU/hr | $2.448/hr,,
AWS,r6idn.12xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,48,384,0.25,12.240,3.0600,r6idn.12xlarge | 48CPUs | 384GB | 12.24DBU/hr | $3.06/hr,,
AWS,r6idn.12xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,48,384,0.25,12.240,3.0600,r6idn.12xlarge | 48CPUs | 384GB | 12.24DBU/hr | $3.06/hr,,
AWS,r6idn.12xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,48,384,0.25,12.240,3.0600,r6idn.12xlarge | 48CPUs | 384GB | 12.24DBU/hr | $3.06/hr,,
AWS,r6idn.12xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,48,384,0.10,12.240,1.2240,r6idn.12xlarge | 48CPUs | 384GB | 12.24DBU/hr | $1.224/hr,,
AWS,r6idn.12xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,48,384,0.15,12.240,1.8360,r6idn.12xlarge | 48CPUs | 384GB | 12.24DBU/hr | $1.836/hr,,
AWS,r6idn.12xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,48,384,0.20,12.240,2.4480,r6idn.12xlarge | 48CPUs | 384GB | 12.24DBU/hr | $2.448/hr,,
AWS,r6idn.12xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,48,384,0.07,12.240,0.8568,r6idn.12xlarge | 48CPUs | 384GB | 12.24DBU/hr | $0.8568/hr,,
AWS,r6idn.12xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,48,384,0.10,12.240,1.2240,r6idn.12xlarge | 48CPUs | 384GB | 12.24DBU/hr | $1.224/hr,,
AWS,r6idn.12xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,48,384,0.13,12.240,1.5912,r6idn.12xlarge | 48CPUs | 384GB | 12.24DBU/hr | $1.5912/hr,,
AWS,r6idn.12xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.40/DBU),Standard,48,384,0.40,24.480,9.7920,r6idn.12xlarge (Photon) | 48CPUs | 384GB | 24.48DBU/hr | $9.792/hr,,
AWS,r6idn.12xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.55/DBU),Premium,48,384,0.55,24.480,13.4640,r6idn.12xlarge (Photon) | 48CPUs | 384GB | 24.48DBU/hr | $13.464/hr,,
AWS,r6idn.12xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.65/DBU),Enterprise,48,384,0.65,24.480,15.9120,r6idn.12xlarge (Photon) | 48CPUs | 384GB | 24.48DBU/hr | $15.912/hr,,
AWS,r6idn.12xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Standard,48,384,0.36,35.496,12.7786,r6idn.12xlarge (Photon) | 48CPUs | 384GB | 35.496DBU/hr | $12.77856/hr,,
AWS,r6idn.12xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Premium,48,384,0.36,35.496,12.7786,r6idn.12xlarge (Photon) | 48CPUs | 384GB | 35.496DBU/hr | $12.77856/hr,,
AWS,r6idn.12xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Enterprise,48,384,0.36,35.496,12.7786,r6idn.12xlarge (Photon) | 48CPUs | 384GB | 35.496DBU/hr | $12.77856/hr,,
AWS,r6idn.12xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Standard,48,384,0.20,35.496,7.0992,r6idn.12xlarge (Photon) | 48CPUs | 384GB | 35.496DBU/hr | $7.0992/hr,,
AWS,r6idn.12xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Standard,48,384,0.25,35.496,8.8740,r6idn.12xlarge (Photon) | 48CPUs | 384GB | 35.496DBU/hr | $8.874/hr,,
AWS,r6idn.12xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Premium,48,384,0.20,35.496,7.0992,r6idn.12xlarge (Photon) | 48CPUs | 384GB | 35.496DBU/hr | $7.0992/hr,,
AWS,r6idn.12xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Premium,48,384,0.25,35.496,8.8740,r6idn.12xlarge (Photon) | 48CPUs | 384GB | 35.496DBU/hr | $8.874/hr,,
AWS,r6idn.12xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Enterprise,48,384,0.20,35.496,7.0992,r6idn.12xlarge (Photon) | 48CPUs | 384GB | 35.496DBU/hr | $7.0992/hr,,
AWS,r6idn.12xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Enterprise,48,384,0.25,35.496,8.8740,r6idn.12xlarge (Photon) | 48CPUs | 384GB | 35.496DBU/hr | $8.874/hr,,
AWS,r6idn.12xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.10/DBU),Standard,48,384,0.10,35.496,3.5496,r6idn.12xlarge (Photon) | 48CPUs | 384GB | 35.496DBU/hr | $3.5496/hr,,
AWS,r6idn.12xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.15/DBU),Premium,48,384,0.15,35.496,5.3244,r6idn.12xlarge (Photon) | 48CPUs | 384GB | 35.496DBU/hr | $5.3244/hr,,
AWS,r6idn.12xlarge (Photon),Jobs Compute Photon,Jobs Compute Photon ($0.20/DBU),Enterprise,48,384,0.20,35.496,7.0992,r6idn.12xlarge (Photon) | 48CPUs | 384GB | 35.496DBU/hr | $7.0992/hr,,
AWS,r6idn.16xlarge,All-Purpose Compute,All-Purpose Compute ($0.40/DBU),Standard,64,512,0.40,16.320,6.5280,r6idn.16xlarge | 64CPUs | 512GB | 16.32DBU/hr | $6.528/hr,,
AWS,r6idn.16xlarge,All-Purpose Compute,All-Purpose Compute ($0.55/DBU),Premium,64,512,0.55,16.320,8.9760,r6idn.16xlarge | 64CPUs | 512GB | 16.32DBU/hr | $8.976/hr,,
AWS,r6idn.16xlarge,All-Purpose Compute,All-Purpose Compute ($0.65/DBU),Enterprise,64,512,0.65,16.320,10.6080,r6idn.16xlarge | 64CPUs | 512GB | 16.32DBU/hr | $10.608/hr,,
AWS,r6idn.16xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Standard,64,512,0.36,16.320,5.8752,r6idn.16xlarge | 64CPUs | 512GB | 16.32DBU/hr | $5.8752/hr,,
AWS,r6idn.16xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Premium,64,512,0.36,16.320,5.8752,r6idn.16xlarge | 64CPUs | 512GB | 16.32DBU/hr | $5.8752/hr,,
AWS,r6idn.16xlarge,DLT Advanced Compute,DLT Advanced Compute ($0.36/DBU),Enterprise,64,512,0.36,16.320,5.8752,r6idn.16xlarge | 64CPUs | 512GB | 16.32DBU/hr | $5.8752/hr,,
AWS,r6idn.16xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Standard,64,512,0.20,16.320,3.2640,r6idn.16xlarge | 64CPUs | 512GB | 16.32DBU/hr | $3.264/hr,,
AWS,r6idn.16xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Premium,64,512,0.20,16.320,3.2640,r6idn.16xlarge | 64CPUs | 512GB | 16.32DBU/hr | $3.264/hr,,
AWS,r6idn.16xlarge,DLT Core Compute,DLT Core Compute ($0.20/DBU),Enterprise,64,512,0.20,16.320,3.2640,r6idn.16xlarge | 64CPUs | 512GB | 16.32DBU/hr | $3.264/hr,,
AWS,r6idn.16xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Enterprise,64,512,0.25,16.320,4.0800,r6idn.16xlarge | 64CPUs | 512GB | 16.32DBU/hr | $4.08/hr,,
AWS,r6idn.16xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Standard,64,512,0.25,16.320,4.0800,r6idn.16xlarge | 64CPUs | 512GB | 16.32DBU/hr | $4.08/hr,,
AWS,r6idn.16xlarge,DLT Pro Compute,DLT Pro Compute ($0.25/DBU),Premium,64,512,0.25,16.320,4.0800,r6idn.16xlarge | 64CPUs | 512GB | 16.32DBU/hr | $4.08/hr,,
AWS,r6idn.16xlarge,Jobs Compute,Jobs Compute ($0.10/DBU),Standard,64,512,0.10,16.320,1.6320,r6idn.16xlarge | 64CPUs | 512GB | 16.32DBU/hr | $1.632/hr,,
AWS,r6idn.16xlarge,Jobs Compute,Jobs Compute ($0.15/DBU),Premium,64,512,0.15,16.320,2.4480,r6idn.16xlarge | 64CPUs | 512GB | 16.32DBU/hr | $2.448/hr,,
AWS,r6idn.16xlarge,Jobs Compute,Jobs Compute ($0.20/DBU),Enterprise,64,512,0.20,16.320,3.2640,r6idn.16xlarge | 64CPUs | 512GB | 16.32DBU/hr | $3.264/hr,,
AWS,r6idn.16xlarge,Jobs Light Compute,Jobs Light Compute ($0.07/DBU),Standard,64,512,0.07,16.320,1.1424,r6idn.16xlarge | 64CPUs | 512GB | 16.32DBU/hr | $1.1424/hr,,
AWS,r6idn.16xlarge,Jobs Light Compute,Jobs Light Compute ($0.10/DBU),Premium,64,512,0.10,16.320,1.6320,r6idn.16xlarge | 64CPUs | 512GB | 16.32DBU/hr | $1.632/hr,,
AWS,r6idn.16xlarge,Jobs Light Compute,Jobs Light Compute ($0.13/DBU),Enterprise,64,512,0.13,16.320,2.1216,r6idn.16xlarge | 64CPUs | 512GB | 16.32DBU/hr | $2.1216/hr,,
AWS,r6idn.16xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.40/DBU),Standard,64,512,0.40,32.640,13.0560,r6idn.16xlarge (Photon) | 64CPUs | 512GB | 32.64DBU/hr | $13.056/hr,,
AWS,r6idn.16xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.55/DBU),Premium,64,512,0.55,32.640,17.9520,r6idn.16xlarge (Photon) | 64CPUs | 512GB | 32.64DBU/hr | $17.952/hr,,
AWS,r6idn.16xlarge (Photon),All-Purpose Compute Photon,All-Purpose Compute Photon ($0.65/DBU),Enterprise,64,512,0.65,32.640,21.2160,r6idn.16xlarge (Photon) | 64CPUs | 512GB | 32.64DBU/hr | $21.216/hr,,
AWS,r6idn.16xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Standard,64,512,0.36,47.328,17.0381,r6idn.16xlarge (Photon) | 64CPUs | 512GB | 47.328DBU/hr | $17.03808/hr,,
AWS,r6idn.16xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Premium,64,512,0.36,47.328,17.0381,r6idn.16xlarge (Photon) | 64CPUs | 512GB | 47.328DBU/hr | $17.03808/hr,,
AWS,r6idn.16xlarge (Photon),DLT Advanced Compute Photon,DLT Advanced Compute Photon ($0.36/DBU),Enterprise,64,512,0.36,47.328,17.0381,r6idn.16xlarge (Photon) | 64CPUs | 512GB | 47.328DBU/hr | $17.03808/hr,,
AWS,r6idn.16xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Standard,64,512,0.20,47.328,9.4656,r6idn.16xlarge (Photon) | 64CPUs | 512GB | 47.328DBU/hr | $9.4656/hr,,
AWS,r6idn.16xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Standard,64,512,0.25,47.328,11.8320,r6idn.16xlarge (Photon) | 64CPUs | 512GB | 47.328DBU/hr | $11.832/hr,,
AWS,r6idn.16xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Premium,64,512,0.20,47.328,9.4656,r6idn.16xlarge (Photon) | 64CPUs | 512GB | 47.328DBU/hr | $9.4656/hr,,
AWS,r6idn.16xlarge (Photon),DLT Pro Compute Photon,DLT Pro Compute Photon ($0.25/DBU),Premium,64,512,0.25,47.328,11.8320,r6idn.16xlarge (Photon) | 64CPUs | 512GB | 47.328DBU/hr | $11.832/hr,,
AWS,r6idn.16xlarge (Photon),DLT Core Compute Photon,DLT Core Compute Photon ($0.20/DBU),Enterprise,64,512,0.20,47.328,9.4656,r6idn.16xlarge (Photon) | 64CPUs | 512GB | 47.328DBU/hr | $9.4656/hr,,
